message,label
Any info on refund policy for my order?,inquiry
Any info on veg menu for my order?,inquiry
Could someone explain the refund policy please?,inquiry
Any info on guarantee,inquiry
I'd like to know the current discount please?,inquiry
Kripya batayein discount hai kya,inquiry
Quick question about exact price now?,inquiry
Batao zara price kitti hai ?,inquiry
I'd like to know the current discount ?,inquiry
I'd like to know the guarantee please?,inquiry
"Sir, discount hai kya ?",inquiry
I'd like to know the overseas shipping,inquiry
Quick question about refund policy for my order?,inquiry
Any info on total cost for my order?,inquiry
Any info on guarantee for my order?,inquiry
Could someone explain the current discount for my order?,inquiry
Kripya batayein kab milega plz?,inquiry
Can you provide the exact price now?,inquiry
Can you provide the current discount now?,inquiry
I'd like to know the veg menu please?,inquiry
Quick question about exact price,inquiry
Batao zara price kitti hai,inquiry
Any info on veg menu,inquiry
I'd like to know the overseas shipping,inquiry
"Sir, kab khulta hai shop",inquiry
"Sir, discount hai kya",inquiry
Kripya batayein kitne ka padega ?,inquiry
Please clear karna return kaise hoga,inquiry
"Sir, return kaise hoga ?",inquiry
Batao zara discount hai kya ?,inquiry
Kripya batayein price kitti hai ?,inquiry
I'd like to know the shop timings,inquiry
I'd like to know the exact price for my order?,inquiry
Bhai discount hai kya,inquiry
Kripya batayein price kitti hai ?,inquiry
Any info on current discount for my order?,inquiry
Quick question about exact price now?,inquiry
Quick question about guarantee now?,inquiry
Batao zara kitne ka padega plz?,inquiry
Any info on shop timings ?,inquiry
Can you provide the overseas shipping for my order?,inquiry
I'd like to know the late delivery now?,inquiry
Any info on late delivery now?,inquiry
Can you provide the overseas shipping ?,inquiry
Can you provide the refund policy ?,inquiry
Quick question about shop timings,inquiry
Please clear karna kab khulta hai shop,inquiry
Any info on exact price ?,inquiry
Bhai kitne ka padega ?,inquiry
Quick question about exact price for my order?,inquiry
Any info on late delivery ?,inquiry
Quick question about late delivery please?,inquiry
Kripya batayein kab khulta hai shop,inquiry
Can you provide the overseas shipping,inquiry
Quick question about total cost for my order?,inquiry
Could someone explain the exact price ?,inquiry
Quick question about shop timings now?,inquiry
Ye batao kab milega,inquiry
Could someone explain the shop timings for my order?,inquiry
I'd like to know the overseas shipping,inquiry
Could someone explain the guarantee ?,inquiry
Can you provide the total cost now?,inquiry
Quick question about overseas shipping now?,inquiry
I'd like to know the guarantee ?,inquiry
I'd like to know the exact price for my order?,inquiry
I'd like to know the overseas shipping please?,inquiry
Quick question about late delivery now?,inquiry
"Sir, kab khulta hai shop ?",inquiry
"Sir, discount hai kya plz?",inquiry
Could someone explain the guarantee ?,inquiry
Could someone explain the shop timings please?,inquiry
Kripya batayein kitne ka padega ?,inquiry
"Sir, kab khulta hai shop plz?",inquiry
I'd like to know the shop timings now?,inquiry
Can you provide the current discount please?,inquiry
Any info on exact price please?,inquiry
Bhai price kitti hai,inquiry
Any info on exact price ?,inquiry
Could someone explain the total cost ?,inquiry
Can you provide the exact price ?,inquiry
Could someone explain the refund policy ?,inquiry
Can you provide the refund policy ?,inquiry
Could someone explain the late delivery,inquiry
Can you provide the total cost please?,inquiry
I'd like to know the late delivery,inquiry
Any info on veg menu ?,inquiry
Could someone explain the veg menu now?,inquiry
Please clear karna price kitti hai,inquiry
Any info on veg menu please?,inquiry
I'd like to know the shop timings ?,inquiry
I'd like to know the shop timings ?,inquiry
Could someone explain the overseas shipping for my order?,inquiry
Bhai return kaise hoga plz?,inquiry
I'd like to know the shop timings ?,inquiry
Please clear karna discount hai kya plz?,inquiry
Any info on guarantee,inquiry
I'd like to know the exact price,inquiry
Any info on overseas shipping for my order?,inquiry
I'd like to know the current discount now?,inquiry
Kripya batayein kitne ka padega plz?,inquiry
Could someone explain the exact price,inquiry
"Sir, return kaise hoga plz?",inquiry
Any info on current discount now?,inquiry
Bhai discount hai kya ?,inquiry
Kripya batayein kitne ka padega,inquiry
Any info on total cost,inquiry
Please clear karna kab khulta hai shop plz?,inquiry
I'd like to know the refund policy please?,inquiry
I'd like to know the exact price for my order?,inquiry
Ye batao kab milega plz?,inquiry
Quick question about total cost,inquiry
Can you provide the overseas shipping now?,inquiry
Any info on overseas shipping ?,inquiry
I'd like to know the veg menu now?,inquiry
Could someone explain the total cost,inquiry
Kripya batayein price kitti hai,inquiry
Kripya batayein kab milega,inquiry
Batao zara discount hai kya,inquiry
I'd like to know the late delivery now?,inquiry
I'd like to know the veg menu now?,inquiry
Ye batao kab milega plz?,inquiry
Any info on current discount ?,inquiry
Any info on refund policy ?,inquiry
Could someone explain the shop timings please?,inquiry
Please clear karna kab khulta hai shop ?,inquiry
I'd like to know the overseas shipping now?,inquiry
Could someone explain the current discount for my order?,inquiry
Can you provide the overseas shipping ?,inquiry
Please clear karna kab milega ?,inquiry
Quick question about current discount for my order?,inquiry
I'd like to know the total cost for my order?,inquiry
Bhai price kitti hai plz?,inquiry
Kripya batayein price kitti hai ?,inquiry
Any info on shop timings now?,inquiry
Batao zara kitne ka padega plz?,inquiry
Quick question about exact price please?,inquiry
Bhai kitne ka padega plz?,inquiry
Please clear karna kab milega,inquiry
Can you provide the late delivery please?,inquiry
I'd like to know the refund policy,inquiry
Can you provide the veg menu ?,inquiry
I'd like to know the exact price now?,inquiry
Can you provide the overseas shipping for my order?,inquiry
Quick question about shop timings now?,inquiry
Can you provide the current discount now?,inquiry
Kripya batayein price kitti hai ?,inquiry
Could someone explain the late delivery ?,inquiry
Quick question about guarantee please?,inquiry
Can you provide the shop timings now?,inquiry
Quick question about total cost ?,inquiry
Could someone explain the shop timings,inquiry
Kripya batayein kab milega ?,inquiry
Quick question about overseas shipping now?,inquiry
Quick question about overseas shipping now?,inquiry
I'd like to know the exact price,inquiry
I'd like to know the late delivery,inquiry
Bhai price kitti hai,inquiry
Quick question about total cost for my order?,inquiry
Ye batao return kaise hoga plz?,inquiry
Can you provide the guarantee,inquiry
Quick question about current discount please?,inquiry
Quick question about veg menu ?,inquiry
Bhai price kitti hai plz?,inquiry
Batao zara price kitti hai plz?,inquiry
I'd like to know the veg menu for my order?,inquiry
Could someone explain the total cost for my order?,inquiry
Any info on overseas shipping,inquiry
Please clear karna discount hai kya ?,inquiry
Quick question about exact price,inquiry
I'd like to know the overseas shipping ?,inquiry
Please clear karna kab khulta hai shop plz?,inquiry
Can you provide the shop timings ?,inquiry
Batao zara kitne ka padega,inquiry
Ye batao return kaise hoga plz?,inquiry
Can you provide the total cost,inquiry
I'd like to know the overseas shipping now?,inquiry
Bhai kab khulta hai shop ?,inquiry
Bhai kab khulta hai shop plz?,inquiry
Bhai discount hai kya,inquiry
Any info on shop timings ?,inquiry
I'd like to know the refund policy now?,inquiry
"Sir, return kaise hoga plz?",inquiry
Any info on late delivery for my order?,inquiry
Kripya batayein discount hai kya ?,inquiry
Can you provide the refund policy please?,inquiry
Can you provide the overseas shipping ?,inquiry
Any info on late delivery for my order?,inquiry
Bhai kab khulta hai shop,inquiry
Any info on current discount,inquiry
Could someone explain the exact price ?,inquiry
Any info on guarantee now?,inquiry
Could someone explain the late delivery please?,inquiry
Kripya batayein price kitti hai ?,inquiry
Could someone explain the current discount ?,inquiry
I'd like to know the overseas shipping,inquiry
Quick question about refund policy for my order?,inquiry
Any info on late delivery now?,inquiry
"Sir, kab milega plz?",inquiry
Can you provide the refund policy ?,inquiry
Please clear karna price kitti hai,inquiry
Could someone explain the exact price,inquiry
Any info on exact price ?,inquiry
"Sir, price kitti hai ?",inquiry
Can you provide the guarantee,inquiry
Any info on refund policy please?,inquiry
Quick question about late delivery for my order?,inquiry
Quick question about exact price please?,inquiry
Can you provide the current discount,inquiry
Batao zara discount hai kya ?,inquiry
Quick question about exact price please?,inquiry
Batao zara kitne ka padega,inquiry
Can you provide the refund policy for my order?,inquiry
Kripya batayein return kaise hoga ?,inquiry
Batao zara kab milega ?,inquiry
Any info on current discount now?,inquiry
Quick question about total cost now?,inquiry
Could someone explain the shop timings,inquiry
Could someone explain the guarantee,inquiry
Any info on refund policy for my order?,inquiry
Ye batao kab milega plz?,inquiry
I'd like to know the exact price ?,inquiry
Can you provide the exact price for my order?,inquiry
Bhai discount hai kya ?,inquiry
Bhai return kaise hoga,inquiry
Can you provide the guarantee ?,inquiry
Quick question about refund policy now?,inquiry
Could someone explain the overseas shipping ?,inquiry
Could someone explain the veg menu,inquiry
Batao zara return kaise hoga plz?,inquiry
Any info on current discount now?,inquiry
Could someone explain the total cost ?,inquiry
Kripya batayein kab khulta hai shop,inquiry
Quick question about current discount now?,inquiry
I'd like to know the refund policy now?,inquiry
Quick question about current discount now?,inquiry
Can you provide the late delivery for my order?,inquiry
Could someone explain the current discount now?,inquiry
I'd like to know the shop timings please?,inquiry
Can you provide the refund policy for my order?,inquiry
Quick question about veg menu ?,inquiry
