Message,Label
do 1kg Milk and 500g Bread urgently.,Ordering
I ORDERED HONEY BUT YOU SENT POTATOES INSTEAD. PLEASE CHECK.,Inquiry
I ordered Coffee but you sent Paneer instead. Please check.,Ordering
Please send 2 Bread to Huda Colony.,Logistics
send milk and shampoo to tower a by evening.,Ordering
send eggs and rice to main road shop by evening.,Inquiry
Please send 2 Salt to Market Area.,Complaint
need paneer and maggi at pocket b fast.,Ordering
Send Detergent and Milk to Market Area by evening.,Ordering
"Order for Building 7: Aata, Butter, and sugar.",Ordering
need curd and eggs at huda colony fast.,Ordering
"order for park view: aata, salt, and sugar.",Ordering
do 1kg Eggs and 500g Detergent urgently.,Inquiry
"order for park view: pulses, coke 2l, and sugar.",Complaint
do 1kg Maggi and 500g Soap urgently.,Complaint
do 1kg eggs and 500g potatoes urgently.,Ordering
do 1kg Soap and 500g Potatoes urgently.,Inquiry
Please send 2 Butter to Tower A.,Ordering
"Order for Building 7: Detergent, Oil, and sugar.",Complaint
"Order for Park View: Potatoes, Bread, and sugar.",Inquiry
I ordered Honey but you sent Eggs instead. Please check.,Ordering
Send Aata and Rice to Main Road Shop by evening.,Ordering
send soap and maggi to main road shop by evening.,Ordering
need paneer and coke 2l at green apartments fast.,Ordering
Send Bread and Soap to Tower A by evening.,Complaint
"Order for Near SBI Bank: Butter, Rice, and sugar.",Ordering
need maggi and tea at market area fast.,Inquiry
I ordered Honey but you sent Salt instead. Please check.,Ordering
do 1kg Milk and 500g Aata urgently.,Ordering
"Order for Tower A: Coffee, Rice, and sugar.",Ordering
do 1kg coke 2l and 500g shampoo urgently.,Ordering
do 1kg rice and 500g coffee urgently.,Complaint
Send Oil and Biscuits to Park View by evening.,Ordering
"order for near sbi bank: bread, coke 2l, and sugar.",Ordering
send tea and eggs to flat 102 by evening.,Ordering
do 1kg Coffee and 500g Milk urgently.,Inquiry
I ordered Coffee but you sent Salt instead. Please check.,Ordering
Need Paneer and Coke 2L at Cross Road fast.,Ordering
Need Salt and Oil at Building 7 fast.,Ordering
Need Milk and Soap at Tower A fast.,Ordering
Send Tea and Soap to Tower A by evening.,Ordering
Need Eggs and Rice at Civil Lines fast.,Complaint
DO 1KG COKE 2L AND 500G SOAP URGENTLY.,Ordering
do 1kg Potatoes and 500g Rice urgently.,Ordering
please send 2 rice to market area.,Ordering
"Order for Green Apartments: Shampoo, Biscuits, and sugar.",Ordering
Please send 2 Eggs to Park View.,Ordering
do 1kg Coffee and 500g Oil urgently.,Ordering
SEND BISCUITS AND HONEY TO HUDA COLONY BY EVENING.,Ordering
I ordered Milk but you sent Shampoo instead. Please check.,Complaint
Please send 2 Aata to Market Area.,Logistics
"order for cross road: potatoes, soap, and sugar.",Inquiry
Please send 2 Rice to Pocket B.,Ordering
"order for lane 4: sugar, salt, and sugar.",Ordering
"order for park view: rice, maggi, and sugar.",Ordering
need soap and soap at sector 15 fast.,Ordering
send maggi and milk to building 7 by evening.,Inquiry
Need Bread and Maggi at Pocket B fast.,Ordering
do 1kg soap and 500g tea urgently.,Ordering
Send Detergent and Rice to Civil Lines by evening.,Ordering
"Order for Sector 15: Soap, Paneer, and sugar.",Ordering
Send Butter and Soap to Cross Road by evening.,Ordering
"Order for Main Road Shop: Coke 2L, Coke 2L, and sugar.",Complaint
"Order for Pocket B: Aata, Detergent, and sugar.",Ordering
"Order for Market Area: Biscuits, Butter, and sugar.",Ordering
I ORDERED PULSES BUT YOU SENT POTATOES INSTEAD. PLEASE CHECK.,Complaint
I ordered Biscuits but you sent Sugar instead. Please check.,Complaint
DO 1KG OIL AND 500G CURD URGENTLY.,Ordering
do 1kg Potatoes and 500g Paneer urgently.,Ordering
please send 2 biscuits to lane 4.,Ordering
"Order for Cross Road: Detergent, Bread, and sugar.",Ordering
SEND PANEER AND BISCUITS TO TOWER A BY EVENING.,Complaint
do 1kg Curd and 500g Tea urgently.,Complaint
Need Curd and Shampoo at Flat 102 fast.,Inquiry
Need Tea and Rice at Market Area fast.,Ordering
"order for park view: tea, soap, and sugar.",Ordering
do 1kg Soap and 500g Sugar urgently.,Complaint
"Order for Pocket B: Curd, Eggs, and sugar.",Ordering
send paneer and biscuits to market area by evening.,Ordering
need aata and tea at lane 4 fast.,Ordering
"order for main road shop: detergent, potatoes, and sugar.",Ordering
please send 2 rice to green apartments.,Ordering
Send Milk and Biscuits to Pocket B by evening.,Ordering
I ordered Shampoo but you sent Coffee instead. Please check.,Inquiry
I ordered Rice but you sent Salt instead. Please check.,Ordering
"Order for Near SBI Bank: Maggi, Shampoo, and sugar.",Ordering
send bread and milk to lane 4 by evening.,Complaint
send tea and aata to green apartments by evening.,Complaint
Please send 2 Potatoes to Huda Colony.,Ordering
"Order for Near SBI Bank: Oil, Milk, and sugar.",Ordering
Need Salt and Shampoo at Building 7 fast.,Complaint
Need Shampoo and Eggs at Lane 4 fast.,Ordering
Need Bread and Bread at Near SBI Bank fast.,Inquiry
i ordered milk but you sent oil instead. please check.,Ordering
Need Coffee and Salt at Cross Road fast.,Inquiry
NEED BISCUITS AND EGGS AT METRO STATION FAST.,Ordering
Need Soap and Oil at Park View fast.,Ordering
Send Curd and Aata to Green Apartments by evening.,Ordering
need soap and paneer at building 7 fast.,Ordering
do 1kg Detergent and 500g Salt urgently.,Complaint
Send Eggs and Biscuits to Flat 102 by evening.,Complaint
Please send 2 Detergent to Civil Lines.,Ordering
do 1kg Detergent and 500g Shampoo urgently.,Inquiry
Please send 2 Paneer to Park View.,Complaint
need bread and maggi at cross road fast.,Inquiry
Need Aata and Rice at Flat 102 fast.,Complaint
Need Detergent and Paneer at Main Road Shop fast.,Ordering
please send 2 pulses to market area.,Ordering
send maggi and shampoo to tower a by evening.,Ordering
i ordered paneer but you sent milk instead. please check.,Ordering
Need Bread and Potatoes at Flat 102 fast.,Ordering
Send Pulses and Curd to Near SBI Bank by evening.,Ordering
"Order for Market Area: Shampoo, Aata, and sugar.",Ordering
NEED OIL AND CURD AT LANE 4 FAST.,Ordering
i ordered pulses but you sent shampoo instead. please check.,Complaint
"Order for Market Area: Maggi, Salt, and sugar.",Complaint
Please send 2 Coke 2L to Main Road Shop.,Ordering
"ORDER FOR METRO STATION: OIL, BISCUITS, AND SUGAR.",Ordering
"ORDER FOR CIVIL LINES: COFFEE, COFFEE, AND SUGAR.",Ordering
Send Shampoo and Soap to Flat 102 by evening.,Ordering
SEND PANEER AND COKE 2L TO PARK VIEW BY EVENING.,Complaint
Need Oil and Tea at Green Apartments fast.,Ordering
"Order for Pocket B: Soap, Milk, and sugar.",Ordering
"Order for Huda Colony: Potatoes, Sugar, and sugar.",Ordering
I ordered Oil but you sent Salt instead. Please check.,Ordering
i ordered aata but you sent sugar instead. please check.,Complaint
NEED BISCUITS AND PULSES AT METRO STATION FAST.,Ordering
Need Bread and Sugar at Lane 4 fast.,Ordering
need salt and biscuits at market area fast.,Ordering
Need Soap and Shampoo at Metro Station fast.,Complaint
do 1kg Biscuits and 500g Sugar urgently.,Inquiry
"Order for Market Area: Eggs, Paneer, and sugar.",Complaint
NEED OIL AND BISCUITS AT HUDA COLONY FAST.,Ordering
need shampoo and coke 2l at lane 4 fast.,Complaint
do 1kg Shampoo and 500g Honey urgently.,Ordering
Need Oil and Detergent at Metro Station fast.,Inquiry
do 1kg Coke 2L and 500g Salt urgently.,Inquiry
need potatoes and detergent at civil lines fast.,Ordering
I ordered Coke 2L but you sent Butter instead. Please check.,Inquiry
Need Curd and Bread at Flat 102 fast.,Ordering
Send Coffee and Coke 2L to Green Apartments by evening.,Ordering
please send 2 coffee to metro station.,Ordering
"Order for Building 7: Milk, Coke 2L, and sugar.",Complaint
do 1kg Oil and 500g Bread urgently.,Ordering
Please send 2 Pulses to Cross Road.,Ordering
please send 2 pulses to near sbi bank.,Complaint
Send Biscuits and Curd to Cross Road by evening.,Ordering
send salt and honey to lane 4 by evening.,Ordering
"ORDER FOR METRO STATION: RICE, HONEY, AND SUGAR.",Ordering
Send Curd and Salt to Near SBI Bank by evening.,Ordering
Need Rice and Paneer at Cross Road fast.,Logistics
"order for building 7: salt, tea, and sugar.",Ordering
Please send 2 Honey to Cross Road.,Logistics
Need Soap and Coke 2L at Huda Colony fast.,Inquiry
"ORDER FOR MARKET AREA: MILK, RICE, AND SUGAR.",Ordering
Please send 2 Soap to Pocket B.,Inquiry
I ordered Eggs but you sent Milk instead. Please check.,Ordering
Need Butter and Butter at Park View fast.,Ordering
Send Tea and Honey to Pocket B by evening.,Ordering
do 1kg Pulses and 500g Shampoo urgently.,Inquiry
I ORDERED BUTTER BUT YOU SENT MAGGI INSTEAD. PLEASE CHECK.,Inquiry
"ORDER FOR BUILDING 7: PULSES, BREAD, AND SUGAR.",Complaint
Send Coffee and Bread to Main Road Shop by evening.,Ordering
I ordered Honey but you sent Aata instead. Please check.,Ordering
need bread and milk at flat 102 fast.,Ordering
do 1kg butter and 500g bread urgently.,Ordering
do 1kg pulses and 500g pulses urgently.,Complaint
please send 2 butter to building 7.,Ordering
I ORDERED PULSES BUT YOU SENT HONEY INSTEAD. PLEASE CHECK.,Ordering
send potatoes and maggi to sector 15 by evening.,Ordering
Need Coke 2L and Bread at Flat 102 fast.,Ordering
"Order for Cross Road: Butter, Aata, and sugar.",Inquiry
I ordered Honey but you sent Sugar instead. Please check.,Ordering
Need Milk and Sugar at Pocket B fast.,Inquiry
send maggi and potatoes to park view by evening.,Complaint
Send Salt and Eggs to Near SBI Bank by evening.,Ordering
Need Tea and Maggi at Flat 102 fast.,Complaint
"Order for Pocket B: Biscuits, Detergent, and sugar.",Ordering
send butter and curd to sector 15 by evening.,Complaint
Need Biscuits and Oil at Cross Road fast.,Ordering
"Order for Near SBI Bank: Maggi, Salt, and sugar.",Ordering
PLEASE SEND 2 TEA TO BUILDING 7.,Ordering
SEND EGGS AND COFFEE TO TOWER A BY EVENING.,Complaint
Please send 2 Coke 2L to Huda Colony.,Ordering
"Order for Metro Station: Sugar, Coke 2L, and sugar.",Ordering
Send Shampoo and Butter to Pocket B by evening.,Ordering
DO 1KG SHAMPOO AND 500G PANEER URGENTLY.,Ordering
"Order for Lane 4: Pulses, Butter, and sugar.",Ordering
Send Pulses and Rice to Sector 15 by evening.,Ordering
Need Soap and Rice at Cross Road fast.,Ordering
Send Aata and Shampoo to Lane 4 by evening.,Ordering
please send 2 biscuits to sector 15.,Complaint
"Order for Metro Station: Coffee, Eggs, and sugar.",Ordering
i ordered maggi but you sent potatoes instead. please check.,Ordering
i would like to buy oil,Ordering
Salt pack kar k rakhna,Ordering
repeat kal wala same order,Ordering
do packet sabun bhej do,Ordering
bhaiya 2 aata bhej do,Ordering
order for office : ek kilo paneer,Ordering
send butter guard ko fast तक,Ordering
book my order for bread,Ordering
send milk gate par kal तक,Ordering
repeat kal wala same order fast,Ordering
please pack flour nicely,Ordering
order for gate par : 3 tel,Ordering
bhaiya thoda biscuits dal do order me bhaiya,Ordering
i would like to buy salt,Ordering
order for office : 1 packet tel,Ordering
send sabun gate par aaj तक,Ordering
kurkure pack kar k rakhna,Ordering
add 3 chini to my cart,Ordering
i would like to buy shampoo,Ordering
hey 3 milk bhej do,Ordering
bhaiya 1 packet shampoo dal do order me,Ordering
mujhe aata chahiye,Ordering
order for market : 3 oil,Ordering
send kurkure gate par morning तक,Ordering
hey 4 flour bhej do,Ordering
order for civil lines : bahut saara maggi,Ordering
aata pack kar k rakhna,Ordering
order for office : 1kg bread,Ordering
3 biscuit bhej do,Ordering
i would like to buy biscuits bhaiya,Ordering
send sugar shop pe 10 min mein तक bhaiya,Ordering
doodh pack kar k rakhna please,Ordering
book my order for milk jaldi,Ordering
mujhe tel chahiye fast,Ordering
bhaiya 10 shampoo dal do order me,Ordering
order for shop pe : thoda chini,Ordering
bhaiya 500g rice dal do order me,Ordering
500g chips bhej do bhaiya,Ordering
order for ghar pe : 1 packet chawal,Ordering
bhaiya do packet biscuits dal do order me,Ordering
please pack paneer nicely,Ordering
send tel guard ko aaj तक,Ordering
please pack aata nicely,Ordering
add 2 milk to my cart,Ordering
add 10 biscuits to my cart please,Ordering
repeat kal wala same order bhai,Ordering
oil pack kar k rakhna,Ordering
add 4 namak to my cart,Ordering
bhaiya 3 tel dal do order me,Ordering
i would like to buy biscuit,Ordering
book my order for sugar,Ordering
please pack maggi nicely bhai,Ordering
bhaiya 3 paneer dal do order me,Ordering
please pack sabun nicely bhaiya,Ordering
bhaiya do packet rice dal do order me urgent,Ordering
madam bahut saara chini bhej do,Ordering
mujhe flour chahiye bhaiya,Ordering
send aata ghar pe aaj तक,Ordering
add 1 kurkure to my cart,Ordering
book my order for maggi,Ordering
mujhe salt chahiye,Ordering
add thoda bread to my cart bhai,Ordering
repeat kal wala same order please,Ordering
order for office : 1 packet rice,Ordering
bhaiya 10 paneer dal do order me,Ordering
order for sector 15 : do packet biscuits,Ordering
bhaiya thoda chips dal do order me,Ordering
i would like to buy biscuits fast,Ordering
Order for civil lines : 2kg chips,Ordering
bhaiya 10 flour bhej do,Ordering
mujhe paneer chahiye bhai,Ordering
send sabun gate par fast तक please,Ordering
order for ghar pe : 1 packet flour,Ordering
mujhe paneer chahiye,Ordering
namaste 10 chini bhej do,Ordering
order for gate par : 5 flour,Ordering
book my order for maggi fast,Ordering
listen 4 tel bhej do,Ordering
hey do packet doodh bhej do bhaiya,Ordering
add 4 sugar to my cart,Ordering
please pack soap nicely bhai,Ordering
i would like to buy chawal,Ordering
please pack soap nicely,Ordering
mujhe biscuit chahiye,Ordering
milk pack kar k rakhna,Ordering
add 10 chawal to my cart,Ordering
bhaiya 1 sugar dal do order me,Ordering
mujhe biscuits chahiye,Ordering
order for ghar pe : 5 chips urgent,Ordering
mujhe shampoo chahiye,Ordering
send namak ghar pe kal तक,Ordering
send rice sector 15 kal तक urgent,Ordering
mujhe butter chahiye,Ordering
please pack chawal nicely,Ordering
bread pack kar k rakhna,Ordering
book my order for paneer,Ordering
mujhe sugar chahiye,Ordering
listen do packet sugar bhej do,Ordering
send salt ghar pe abhi तक,Ordering
bhaiya 1kg chini dal do order me,Ordering
send paneer guard ko abhi तक,Ordering
order for building 7 : 1 flour,Ordering
book my order for soap,Ordering
please pack flour nicely bhaiya,Ordering
send biscuits guard ko aaj तक jaldi,Ordering
order for market : 10 soap,Ordering
send doodh building 7 10 min mein तक,Ordering
add 500g chawal to my cart please,Ordering
please pack tel nicely,Ordering
bhaiya 5 biscuit dal do order me urgent,Ordering
bhaiya 10 soap bhej do,Ordering
aata pack kar k rakhna bhai,Ordering
send milk guard ko morning तक,Ordering
book my order for biscuit,Ordering
tel pack kar k rakhna,Ordering
book my order for butter,Ordering
i would like to buy bread please,Ordering
i would like to buy chips,Ordering
Namak pack kar k rakhna bhaiya,Ordering
mujhe kurkure chahiye,Ordering
order for ghar pe : 5 chini bhai,Ordering
add 1 tel to my cart,Ordering
bhaiya 1 bread dal do order me,Ordering
mujhe namak chahiye,Ordering
i would like to buy maggi,Ordering
i would like to buy tel,Ordering
mujhe butter chahiye bhai,Ordering
send sabun civil lines kal तक,Ordering
please pack salt nicely,Ordering
chini pack kar k rakhna,Ordering
i would like to buy soap,Ordering
send biscuits ghar pe evening तक,Ordering
mujhe namak chahiye urgent,Ordering
add 4 milk to my cart,Ordering
send biscuit office urgent तक,Ordering
i would like to buy bread,Ordering
send rice civil lines fast तक,Ordering
ek kilo milk bhej do,Ordering
send chawal shop pe jaldi तक,Ordering
add 10 flour to my cart,Ordering
bhaiya 2kg flour dal do order me,Ordering
Hey 2kg paneer bhej do,Ordering
listen 3 aata bhej do,Ordering
i would like to buy paneer fast,Ordering
biscuits pack kar k rakhna,Ordering
order for shop pe : 2kg shampoo,Ordering
order for civil lines : 10 chawal,Ordering
mujhe maggi chahiye bhai,Ordering
very bad service,Complaint
ghatiya quality hai bhai,Complaint
ghatiya quality hai,Complaint
bhaiya the paneer is fata hua,Complaint
missing item in order,Complaint
biscuit bahut expired tha,Complaint
oil bahut ganda tha,Complaint
biscuits bahut bekaar tha bhaiya,Complaint
i want a replacement,Complaint
missing item in order bhaiya,Complaint
soap wapas le jao,Complaint
doodh wapas le jao,Complaint
tel wapas le jao,Complaint
paisa wapas karo,Complaint
mujhe wrong item mila hai urgent,Complaint
bhaiya the sugar is wrong,Complaint
very bad service bhai,Complaint
